Experiment,Kamera,SR_lD,SceneID,weight,Basisszenario,Links_RVA,Tr_li-Breite,Tr_li-Art,Tr_li_baulTrennung,RVA-Breite,Tr_re-Breite,Tr_re-Art,GW-Breite,GW-Geschäftsnutzung,Häuserfront,Raus
CP,C,229,01_CP_C_229,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,230,01_CP_C_230,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,231,01_CP_C_231,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,232,01_CP_C_232,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,233,01_CP_C_233,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,234,01_CP_C_234,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,253,01_CP_C_253,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,254,01_CP_C_254,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,255,01_CP_C_255,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,256,01_CP_C_256,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,257,01_CP_C_257,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,258,01_CP_C_258,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,259,01_CP_C_259,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,260,01_CP_C_260,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,261,01_CP_C_261,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,271,01_CP_C_271,1,2,Grünanlage,0.0,-,-,2.0,0.0,-,schmal,-,normal,
CP,C,272,01_CP_C_272,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.0,-,schmal,-,normal,
CP,C,273,01_CP_C_273,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,-,normal,
CP,C,274,01_CP_C_274,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.0,-,schmal,-,normal,
CP,C,275,01_CP_C_275,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,-,normal,
CP,C,280,01_CP_C_280,1,2,Grünanlage,0.0,-,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,281,01_CP_C_281,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,282,01_CP_C_282,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,283,01_CP_C_283,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,284,01_CP_C_284,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,289,01_CP_C_289,1,2,Grünanlage,0.0,-,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,290,01_CP_C_290,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,291,01_CP_C_291,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,292,01_CP_C_292,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,293,01_CP_C_293,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,298,01_CP_C_298,1,2,Grünanlage,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,299,01_CP_C_299,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,300,01_CP_C_300,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,301,01_CP_C_301,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,302,01_CP_C_302,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,307,01_CP_C_307,1,2,Grünanlage,0.0,-,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,308,01_CP_C_308,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,309,01_CP_C_309,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,310,01_CP_C_310,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,311,01_CP_C_311,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,316,01_CP_C_316,1,2,Grünanlage,0.0,-,-,2.0,0.0,-,schmal,ja,normal,
CP,C,317,01_CP_C_317,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.0,-,schmal,ja,normal,
CP,C,318,01_CP_C_318,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,ja,normal,
CP,C,319,01_CP_C_319,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.0,-,schmal,ja,normal,
CP,C,320,01_CP_C_320,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,ja,normal,
CP,C,325,01_CP_C_325,1,2,Grünanlage,0.0,-,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,326,01_CP_C_326,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,327,01_CP_C_327,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,328,01_CP_C_328,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,329,01_CP_C_329,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,334,01_CP_C_334,1,2,Grünanlage,0.0,-,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,335,01_CP_C_335,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,336,01_CP_C_336,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,337,01_CP_C_337,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,338,01_CP_C_338,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,343,01_CP_C_343,1,2,Grünanlage,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,344,01_CP_C_344,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,345,01_CP_C_345,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,346,01_CP_C_346,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,347,01_CP_C_347,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,352,01_CP_C_352,1,2,Grünanlage,0.0,-,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,353,01_CP_C_353,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,354,01_CP_C_354,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,355,01_CP_C_355,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,356,01_CP_C_356,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,361,01_CP_C_361,1,2,Grünanlage,0.0,-,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,362,01_CP_C_362,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,363,01_CP_C_363,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,364,01_CP_C_364,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,365,01_CP_C_365,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,388,01_CP_C_388,1,2,Grünanlage,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,389,01_CP_C_389,1,2,Grünanlage,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,390,01_CP_C_390,1,2,Grünanlage,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,391,01_CP_C_391,1,2,Grünanlage,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,392,01_CP_C_392,1,2,Grünanlage,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,406,01_CP_C_406,1,4,Parken,0.0,-,-,2.0,0.0,-,breit,-,normal,
CP,C,407,01_CP_C_407,1,4,Parken,0.25,Grünstreifen,-,2.0,0.0,-,breit,-,normal,
CP,C,408,01_CP_C_408,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.0,-,breit,-,normal,
CP,C,409,01_CP_C_409,1,4,Parken,0.75,Grünstreifen,-,2.0,0.0,-,breit,-,normal,
CP,C,410,01_CP_C_410,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.0,-,breit,-,normal,
CP,C,411,01_CP_C_411,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,breit,-,normal,
CP,C,412,01_CP_C_412,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,breit,-,normal,
CP,C,413,01_CP_C_413,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,breit,-,normal,
CP,C,414,01_CP_C_414,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,breit,-,normal,
CP,C,415,01_CP_C_415,1,4,Parken,0.0,-,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,416,01_CP_C_416,1,4,Parken,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,417,01_CP_C_417,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,418,01_CP_C_418,1,4,Parken,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,419,01_CP_C_419,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,420,01_CP_C_420,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,421,01_CP_C_421,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,422,01_CP_C_422,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,423,01_CP_C_423,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,424,01_CP_C_424,1,4,Parken,0.0,-,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,425,01_CP_C_425,1,4,Parken,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,426,01_CP_C_426,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,427,01_CP_C_427,1,4,Parken,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,428,01_CP_C_428,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,429,01_CP_C_429,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,430,01_CP_C_430,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,431,01_CP_C_431,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,432,01_CP_C_432,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,433,01_CP_C_433,1,4,Parken,0.0,-,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,434,01_CP_C_434,1,4,Parken,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,435,01_CP_C_435,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,436,01_CP_C_436,1,4,Parken,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,437,01_CP_C_437,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,438,01_CP_C_438,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,439,01_CP_C_439,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,440,01_CP_C_440,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,441,01_CP_C_441,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,442,01_CP_C_442,1,4,Parken,0.0,-,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,443,01_CP_C_443,1,4,Parken,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,444,01_CP_C_444,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,445,01_CP_C_445,1,4,Parken,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,446,01_CP_C_446,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,447,01_CP_C_447,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,448,01_CP_C_448,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,449,01_CP_C_449,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,450,01_CP_C_450,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,451,01_CP_C_451,1,4,Parken,0.0,-,-,2.0,0.0,-,breit,ja,normal,
CP,C,452,01_CP_C_452,1,4,Parken,0.25,Grünstreifen,-,2.0,0.0,-,breit,ja,normal,
CP,C,453,01_CP_C_453,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.0,-,breit,ja,normal,
CP,C,454,01_CP_C_454,1,4,Parken,0.75,Grünstreifen,-,2.0,0.0,-,breit,ja,normal,
CP,C,455,01_CP_C_455,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.0,-,breit,ja,normal,
CP,C,456,01_CP_C_456,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,breit,ja,normal,
CP,C,457,01_CP_C_457,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,breit,ja,normal,
CP,C,458,01_CP_C_458,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,breit,ja,normal,
CP,C,459,01_CP_C_459,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,breit,ja,normal,
CP,C,460,01_CP_C_460,1,4,Parken,0.0,-,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,461,01_CP_C_461,1,4,Parken,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,462,01_CP_C_462,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,463,01_CP_C_463,1,4,Parken,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,464,01_CP_C_464,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,465,01_CP_C_465,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,466,01_CP_C_466,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,467,01_CP_C_467,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,468,01_CP_C_468,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,469,01_CP_C_469,1,4,Parken,0.0,-,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,470,01_CP_C_470,1,4,Parken,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,471,01_CP_C_471,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,472,01_CP_C_472,1,4,Parken,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,473,01_CP_C_473,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,474,01_CP_C_474,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,475,01_CP_C_475,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,476,01_CP_C_476,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,477,01_CP_C_477,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,478,01_CP_C_478,1,4,Parken,0.0,-,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,479,01_CP_C_479,1,4,Parken,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,480,01_CP_C_480,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,481,01_CP_C_481,1,4,Parken,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,482,01_CP_C_482,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,483,01_CP_C_483,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,484,01_CP_C_484,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,485,01_CP_C_485,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,486,01_CP_C_486,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,487,01_CP_C_487,1,4,Parken,0.0,-,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,488,01_CP_C_488,1,4,Parken,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,489,01_CP_C_489,1,4,Parken,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,490,01_CP_C_490,1,4,Parken,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,491,01_CP_C_491,1,4,Parken,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,492,01_CP_C_492,1,4,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,493,01_CP_C_493,1,4,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,494,01_CP_C_494,1,4,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,495,01_CP_C_495,1,4,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,496,01_CP_C_496,3,5,Fahrstreifen,0.0,-,-,2.0,0.0,-,breit,-,normal,
CP,C,497,01_CP_C_497,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.0,-,breit,-,normal,
CP,C,498,01_CP_C_498,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.0,-,breit,-,normal,
CP,C,499,01_CP_C_499,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.0,-,breit,-,normal,
CP,C,500,01_CP_C_500,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.0,-,breit,-,normal,
CP,C,501,01_CP_C_501,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,breit,-,normal,
CP,C,502,01_CP_C_502,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,breit,-,normal,
CP,C,503,01_CP_C_503,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,breit,-,normal,
CP,C,504,01_CP_C_504,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,breit,-,normal,
CP,C,505,01_CP_C_505,3,5,Fahrstreifen,0.0,-,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,506,01_CP_C_506,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,507,01_CP_C_507,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,508,01_CP_C_508,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,509,01_CP_C_509,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,510,01_CP_C_510,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,511,01_CP_C_511,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,512,01_CP_C_512,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,513,01_CP_C_513,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,514,01_CP_C_514,3,5,Fahrstreifen,0.0,-,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,515,01_CP_C_515,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,516,01_CP_C_516,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,517,01_CP_C_517,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,518,01_CP_C_518,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,519,01_CP_C_519,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,520,01_CP_C_520,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,521,01_CP_C_521,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,522,01_CP_C_522,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,523,01_CP_C_523,3,5,Fahrstreifen,0.0,-,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,524,01_CP_C_524,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,525,01_CP_C_525,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,526,01_CP_C_526,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,527,01_CP_C_527,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,528,01_CP_C_528,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,529,01_CP_C_529,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,530,01_CP_C_530,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,531,01_CP_C_531,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,532,01_CP_C_532,3,5,Fahrstreifen,0.0,-,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,533,01_CP_C_533,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,534,01_CP_C_534,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,535,01_CP_C_535,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,536,01_CP_C_536,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,-,normal,
